local_datetime,canopy_cover,species,site,method
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 8 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 37 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 14 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.6,Unknown,MAC Field Scanner Season 6 Range 53 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.1,Unknown,MAC Field Scanner Season 6 Range 52 Column 9 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 51 Column 4 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.7,Unknown,MAC Field Scanner Season 6 Range 15 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 34 Column 5 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 54 Column 3,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 28 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 22 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 26 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 3 Column 10,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.8,Unknown,MAC Field Scanner Season 6 Range 8 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 39 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.8,Unknown,MAC Field Scanner Season 6 Range 32 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 12 Column 3 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.1,Unknown,MAC Field Scanner Season 6 Range 46 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.9,Unknown,MAC Field Scanner Season 6 Range 1 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.4,Unknown,MAC Field Scanner Season 6 Range 45 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.1,Unknown,MAC Field Scanner Season 6 Range 21 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 34 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 34 Column 8 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,93.6,Unknown,MAC Field Scanner Season 6 Range 50 Column 5 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.3,Unknown,MAC Field Scanner Season 6 Range 19 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 50 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,95.7,Unknown,MAC Field Scanner Season 6 Range 41 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.7,Unknown,MAC Field Scanner Season 6 Range 19 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 44 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 5 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,20.5,Unknown,MAC Field Scanner Season 6 Range 14 Column 16,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.3,Unknown,MAC Field Scanner Season 6 Range 10 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 49 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 23 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,96.6,Unknown,MAC Field Scanner Season 6 Range 47 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 17 Column 3,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 45 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,97.1,Unknown,MAC Field Scanner Season 6 Range 29 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 36 Column 4 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,92.6,Unknown,MAC Field Scanner Season 6 Range 40 Column 1,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 18 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 22 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 53 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 41 Column 15,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 33 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,92.7,Unknown,MAC Field Scanner Season 6 Range 52 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.3,Unknown,MAC Field Scanner Season 6 Range 4 Column 1 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 35 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 26 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,0,Unknown,MAC Field Scanner Season 6 Range 11 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 36 Column 15,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 18 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 26 Column 12,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 45 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 12 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 40 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 35 Column 1 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 36 Column 9,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.4,Unknown,MAC Field Scanner Season 6 Range 48 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 37 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 19 Column 14 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99,Unknown,MAC Field Scanner Season 6 Range 24 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 36 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,44.6,Unknown,MAC Field Scanner Season 6 Range 32 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.9,Unknown,MAC Field Scanner Season 6 Range 44 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 45 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 23 Column 9,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 9 Column 5 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 22 Column 12 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.5,Unknown,MAC Field Scanner Season 6 Range 2 Column 5 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 36 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,96.5,Unknown,MAC Field Scanner Season 6 Range 17 Column 5,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 39 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.1,Unknown,MAC Field Scanner Season 6 Range 20 Column 5 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 36 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 50 Column 3 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 41 Column 15 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,21.1,Unknown,MAC Field Scanner Season 6 Range 43 Column 16,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 42 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 13 Column 2 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,93.4,Unknown,MAC Field Scanner Season 6 Range 38 Column 9,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.1,Unknown,MAC Field Scanner Season 6 Range 46 Column 15,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98,Unknown,MAC Field Scanner Season 6 Range 48 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.4,Unknown,MAC Field Scanner Season 6 Range 21 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 31 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.3,Unknown,MAC Field Scanner Season 6 Range 7 Column 2 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,97.2,Unknown,MAC Field Scanner Season 6 Range 1 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,52,Unknown,MAC Field Scanner Season 6 Range 36 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 27 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.4,Unknown,MAC Field Scanner Season 6 Range 47 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 34 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 46 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,94.4,Unknown,MAC Field Scanner Season 6 Range 11 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,96.9,Unknown,MAC Field Scanner Season 6 Range 40 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 33 Column 12,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.4,Unknown,MAC Field Scanner Season 6 Range 46 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,96.6,Unknown,MAC Field Scanner Season 6 Range 34 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 50 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.1,Unknown,MAC Field Scanner Season 6 Range 38 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 33 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,33.7,Unknown,MAC Field Scanner Season 6 Range 47 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 35 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 14 Column 14 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.1,Unknown,MAC Field Scanner Season 6 Range 16 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,97,Unknown,MAC Field Scanner Season 6 Range 15 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 31 Column 2 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.1,Unknown,MAC Field Scanner Season 6 Range 51 Column 10 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 26 Column 6 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 22 Column 6 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 35 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 25 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.8,Unknown,MAC Field Scanner Season 6 Range 21 Column 5 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.5,Unknown,MAC Field Scanner Season 6 Range 8 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.4,Unknown,MAC Field Scanner Season 6 Range 26 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 37 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 2 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98,Unknown,MAC Field Scanner Season 6 Range 15 Column 7 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 29 Column 15 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.4,Unknown,MAC Field Scanner Season 6 Range 43 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 34 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.8,Unknown,MAC Field Scanner Season 6 Range 20 Column 10,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.9,Unknown,MAC Field Scanner Season 6 Range 18 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,0,Unknown,MAC Field Scanner Season 6 Range 53 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 4 Column 15,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,0,Unknown,MAC Field Scanner Season 6 Range 26 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.1,Unknown,MAC Field Scanner Season 6 Range 3 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 23 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99,Unknown,MAC Field Scanner Season 6 Range 3 Column 3 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 50 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 12 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 27 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99,Unknown,MAC Field Scanner Season 6 Range 27 Column 12,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,96.3,Unknown,MAC Field Scanner Season 6 Range 17 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 29 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99,Unknown,MAC Field Scanner Season 6 Range 10 Column 12,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,96.4,Unknown,MAC Field Scanner Season 6 Range 24 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.3,Unknown,MAC Field Scanner Season 6 Range 46 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,15.6,Unknown,MAC Field Scanner Season 6 Range 44 Column 16,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 29 Column 3,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 28 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.8,Unknown,MAC Field Scanner Season 6 Range 30 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.1,Unknown,MAC Field Scanner Season 6 Range 31 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 17 Column 10 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 50 Column 12,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 12 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.3,Unknown,MAC Field Scanner Season 6 Range 36 Column 9 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 46 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.7,Unknown,MAC Field Scanner Season 6 Range 34 Column 1,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.3,Unknown,MAC Field Scanner Season 6 Range 37 Column 6 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.3,Unknown,MAC Field Scanner Season 6 Range 46 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.5,Unknown,MAC Field Scanner Season 6 Range 39 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 50 Column 9 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 9 Column 9,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 8 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,91.7,Unknown,MAC Field Scanner Season 6 Range 42 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.3,Unknown,MAC Field Scanner Season 6 Range 50 Column 1,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 52 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,98.8,Unknown,MAC Field Scanner Season 6 Range 40 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.3,Unknown,MAC Field Scanner Season 6 Range 20 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 47 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 26 Column 1 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.4,Unknown,MAC Field Scanner Season 6 Range 40 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 29 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 28 Column 1 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 23 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 45 Column 5 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 35 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,95.8,Unknown,MAC Field Scanner Season 6 Range 22 Column 5,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 31 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 16 Column 9 E,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,100,Unknown,MAC Field Scanner Season 6 Range 37 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.8,Unknown,MAC Field Scanner Season 6 Range 24 Column 15,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.9,Unknown,MAC Field Scanner Season 6 Range 11 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,17.6,Unknown,MAC Field Scanner Season 6 Range 20 Column 16,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.6,Unknown,MAC Field Scanner Season 6 Range 49 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2019-06-25T12:00:00,99.5,Unknown,MAC Field Scanner Season 6 Range 38 Column 4 E,Green Canopy Cover Estimation from Field Scanner RGB images
